Jurisdiction,Year,Week,AllDeath,NaturalDeath
South Dakota,Y2018,22,134,122
South Dakota,Y2018,23,173,154
South Dakota,Y2018,24,159,154
South Dakota,Y2018,25,145,130
South Dakota,Y2018,26,132,118
South Dakota,Y2018,27,155,133
South Dakota,Y2018,28,148,138
South Dakota,Y2018,29,168,153
South Dakota,Y2018,30,151,138
South Dakota,Y2018,31,160,141
South Dakota,Y2018,32,136,120
South Dakota,Y2018,33,153,142
South Dakota,Y2018,34,114,102
South Dakota,Y2018,35,150,134
South Dakota,Y2018,36,155,132
South Dakota,Y2018,37,187,175
South Dakota,Y2018,38,144,132
South Dakota,Y2018,39,134,122
South Dakota,Y2018,40,144,130
South Dakota,Y2018,41,181,164
South Dakota,Y2018,42,186,175
South Dakota,Y2018,43,149,137
South Dakota,Y2018,44,167,151
South Dakota,Y2018,45,144,133
South Dakota,Y2018,46,130,120
South Dakota,Y2018,47,179,162
South Dakota,Y2018,48,160,150
South Dakota,Y2018,49,144,135
South Dakota,Y2018,50,141,125
South Dakota,Y2018,51,171,149
South Dakota,Y2018,52,167,152
South Dakota,Y2019,1,169,155
South Dakota,Y2019,2,161,152
South Dakota,Y2019,3,151,139
South Dakota,Y2019,4,164,152
South Dakota,Y2019,5,185,175
South Dakota,Y2019,6,149,135
South Dakota,Y2019,7,182,166
South Dakota,Y2019,8,157,148
South Dakota,Y2019,9,162,150
South Dakota,Y2019,10,176,161
South Dakota,Y2019,11,177,166
South Dakota,Y2019,12,162,150
South Dakota,Y2019,13,142,132
South Dakota,Y2019,14,167,151
South Dakota,Y2019,15,157,146
South Dakota,Y2019,16,187,176
South Dakota,Y2019,17,149,140
South Dakota,Y2019,18,184,172
South Dakota,Y2019,19,165,153
South Dakota,Y2019,20,133,123
South Dakota,Y2019,21,175,159
South Dakota,Y2019,22,152,145
South Dakota,Y2019,23,149,137
South Dakota,Y2019,24,154,131
South Dakota,Y2019,25,152,132
South Dakota,Y2019,26,163,148
South Dakota,Y2019,27,151,141
South Dakota,Y2019,28,152,141
South Dakota,Y2019,29,130,112
South Dakota,Y2019,30,146,129
South Dakota,Y2019,31,171,158
South Dakota,Y2019,32,160,137
South Dakota,Y2019,33,154,134
South Dakota,Y2019,34,176,160
South Dakota,Y2019,35,158,141
South Dakota,Y2019,36,166,148
South Dakota,Y2019,37,139,122
South Dakota,Y2019,38,166,145
South Dakota,Y2019,39,164,146
South Dakota,Y2019,40,162,149
South Dakota,Y2019,41,148,129
South Dakota,Y2019,42,166,152
South Dakota,Y2019,43,164,145
South Dakota,Y2019,44,169,146
South Dakota,Y2019,45,174,147
South Dakota,Y2019,46,184,163
South Dakota,Y2019,47,175,155
South Dakota,Y2019,48,146,126
South Dakota,Y2019,49,172,158
South Dakota,Y2019,50,151,144
South Dakota,Y2019,51,151,138
South Dakota,Y2019,52,155,146
South Dakota,Y2020,1,170,145
South Dakota,Y2020,2,170,157
South Dakota,Y2020,3,168,155
South Dakota,Y2020,4,151,142
South Dakota,Y2020,5,162,152
South Dakota,Y2020,6,150,143
South Dakota,Y2020,7,178,165
South Dakota,Y2020,8,177,158
South Dakota,Y2020,9,163,149
South Dakota,Y2020,10,194,182
South Dakota,Y2020,11,166,155
South Dakota,Y2020,12,162,152
South Dakota,Y2020,13,149,140
South Dakota,Y2020,14,170,154
South Dakota,Y2020,15,150,138
South Dakota,Y2020,16,152,140
South Dakota,Y2020,17,175,159
South Dakota,Y2020,18,159,143
South Dakota,Y2020,19,181,159
South Dakota,Y2020,20,146,133
South Dakota,Y2020,21,162,150
South Dakota,Y2020,22,157,147
South Dakota,Y2020,23,147,127
South Dakota,Y2020,24,159,142
South Dakota,Y2020,25,175,154
South Dakota,Y2020,26,163,138
South Dakota,Y2020,27,160,139
South Dakota,Y2020,28,172,158
South Dakota,Y2020,29,158,149
South Dakota,Y2020,30,173,155
South Dakota,Y2020,31,151,135
South Dakota,Y2020,32,186,164
South Dakota,Y2020,33,162,133
South Dakota,Y2020,34,168,147
South Dakota,Y2020,35,189,165
South Dakota,Y2020,36,209,183
South Dakota,Y2020,37,182,167
South Dakota,Y2020,38,178,160
South Dakota,Y2020,39,191,177
South Dakota,Y2020,40,204,192
South Dakota,Y2020,41,213,196
South Dakota,Y2020,42,196,181
South Dakota,Y2020,43,239,218
South Dakota,Y2020,44,237,228
South Dakota,Y2020,45,346,319
South Dakota,Y2020,46,333,320
South Dakota,Y2020,47,314,301
South Dakota,Y2020,48,288,280
South Dakota,Y2020,49,226,215
South Dakota,Y2020,50,114,110
South Dakota,Y2020,51,22,21
Tennessee,Y2014,1,810,750
Tennessee,Y2014,2,1446,1334
Tennessee,Y2014,3,1395,1283
Tennessee,Y2014,4,1469,1364
Tennessee,Y2014,5,1452,1335
Tennessee,Y2014,6,1399,1281
Tennessee,Y2014,7,1416,1301
Tennessee,Y2014,8,1278,1168
Tennessee,Y2014,9,1377,1260
Tennessee,Y2014,10,1317,1212
Tennessee,Y2014,11,1292,1173
Tennessee,Y2014,12,1251,1150
Tennessee,Y2014,13,1333,1239
Tennessee,Y2014,14,1300,1190
Tennessee,Y2014,15,1305,1182
Tennessee,Y2014,16,1265,1165
Tennessee,Y2014,17,1318,1196
Tennessee,Y2014,18,1268,1152
Tennessee,Y2014,19,1322,1210
Tennessee,Y2014,20,1255,1159
Tennessee,Y2014,21,1353,1242
Tennessee,Y2014,22,1255,1146
Tennessee,Y2014,23,1245,1131
Tennessee,Y2014,24,1206,1102
Tennessee,Y2014,25,1288,1188
Tennessee,Y2014,26,1243,1129
Tennessee,Y2014,27,1177,1069
Tennessee,Y2014,28,1245,1133
Tennessee,Y2014,29,1225,1107
Tennessee,Y2014,30,1215,1099
Tennessee,Y2014,31,1227,1120
Tennessee,Y2014,32,1268,1152
Tennessee,Y2014,33,1212,1096
Tennessee,Y2014,34,1206,1094
Tennessee,Y2014,35,1192,1077
Tennessee,Y2014,36,1266,1146
Tennessee,Y2014,37,1221,1106
Tennessee,Y2014,38,1315,1206
Tennessee,Y2014,39,1272,1174
Tennessee,Y2014,40,1298,1185
Tennessee,Y2014,41,1223,1117
Tennessee,Y2014,42,1223,1123
Tennessee,Y2014,43,1263,1174
Tennessee,Y2014,44,1237,1139
Tennessee,Y2014,45,1356,1245
Tennessee,Y2014,46,1280,1164
Tennessee,Y2014,47,1432,1319
Tennessee,Y2014,48,1344,1243
Tennessee,Y2014,49,1400,1292
Tennessee,Y2014,50,1370,1266
Tennessee,Y2014,51,1435,1322
Tennessee,Y2014,52,1526,1435
Tennessee,Y2014,53,1630,1512
Tennessee,Y2015,1,1578,1460
Tennessee,Y2015,2,1575,1474
Tennessee,Y2015,3,1558,1447
Tennessee,Y2015,4,1436,1324
Tennessee,Y2015,5,1454,1347
Tennessee,Y2015,6,1444,1328
Tennessee,Y2015,7,1440,1344
Tennessee,Y2015,8,1564,1450
Tennessee,Y2015,9,1450,1327
Tennessee,Y2015,10,1461,1342
Tennessee,Y2015,11,1373,1281
Tennessee,Y2015,12,1317,1216
Tennessee,Y2015,13,1340,1236
Tennessee,Y2015,14,1324,1202
Tennessee,Y2015,15,1274,1184
Tennessee,Y2015,16,1265,1160
Tennessee,Y2015,17,1300,1187
Tennessee,Y2015,18,1323,1217
Tennessee,Y2015,19,1347,1233
Tennessee,Y2015,20,1303,1179
Tennessee,Y2015,21,1260,1173
Tennessee,Y2015,22,1234,1119
Tennessee,Y2015,23,1309,1168
Tennessee,Y2015,24,1302,1178
Tennessee,Y2015,25,1275,1156
Tennessee,Y2015,26,1271,1157
Tennessee,Y2015,27,1315,1195
Tennessee,Y2015,28,1346,1209
Tennessee,Y2015,29,1204,1108
Tennessee,Y2015,30,1267,1156
Tennessee,Y2015,31,1299,1177
Tennessee,Y2015,32,1264,1161
Tennessee,Y2015,33,1295,1177
Tennessee,Y2015,34,1233,1105
Tennessee,Y2015,35,1223,1098
Tennessee,Y2015,36,1274,1171
Tennessee,Y2015,37,1312,1191
Tennessee,Y2015,38,1299,1172
Tennessee,Y2015,39,1318,1211
Tennessee,Y2015,40,1340,1195
Tennessee,Y2015,41,1302,1178
Tennessee,Y2015,42,1305,1181
Tennessee,Y2015,43,1275,1156
Tennessee,Y2015,44,1380,1267
Tennessee,Y2015,45,1310,1204
Tennessee,Y2015,46,1341,1252
Tennessee,Y2015,47,1369,1263
Tennessee,Y2015,48,1357,1240
Tennessee,Y2015,49,1384,1261
Tennessee,Y2015,50,1404,1285
Tennessee,Y2015,51,1345,1212
Tennessee,Y2015,52,1349,1245
Tennessee,Y2016,1,1490,1371
Tennessee,Y2016,2,1409,1300
Tennessee,Y2016,3,1415,1303
Tennessee,Y2016,4,1468,1335
Tennessee,Y2016,5,1476,1353
Tennessee,Y2016,6,1444,1327
Tennessee,Y2016,7,1386,1280
Tennessee,Y2016,8,1394,1275
Tennessee,Y2016,9,1458,1334
Tennessee,Y2016,10,1438,1325
Tennessee,Y2016,11,1378,1266
Tennessee,Y2016,12,1431,1316
Tennessee,Y2016,13,1381,1271
Tennessee,Y2016,14,1415,1284
Tennessee,Y2016,15,1411,1301
Tennessee,Y2016,16,1372,1242
Tennessee,Y2016,17,1275,1158
Tennessee,Y2016,18,1331,1196
Tennessee,Y2016,19,1327,1176
Tennessee,Y2016,20,1307,1195
Tennessee,Y2016,21,1303,1180
Tennessee,Y2016,22,1373,1237
Tennessee,Y2016,23,1380,1248
Tennessee,Y2016,24,1269,1138
Tennessee,Y2016,25,1286,1163
Tennessee,Y2016,26,1382,1245
Tennessee,Y2016,27,1294,1151
Tennessee,Y2016,28,1312,1162
Tennessee,Y2016,29,1279,1134
Tennessee,Y2016,30,1286,1150
Tennessee,Y2016,31,1275,1161
Tennessee,Y2016,32,1322,1201
Tennessee,Y2016,33,1317,1170
Tennessee,Y2016,34,1314,1199
Tennessee,Y2016,35,1309,1200
Tennessee,Y2016,36,1279,1154
Tennessee,Y2016,37,1328,1216
Tennessee,Y2016,38,1259,1138
Tennessee,Y2016,39,1343,1231
Tennessee,Y2016,40,1389,1255
Tennessee,Y2016,41,1365,1236
Tennessee,Y2016,42,1340,1223
Tennessee,Y2016,43,1347,1237
Tennessee,Y2016,44,1315,1189
Tennessee,Y2016,45,1337,1221
Tennessee,Y2016,46,1393,1245
Tennessee,Y2016,47,1352,1221
Tennessee,Y2016,48,1431,1309
Tennessee,Y2016,49,1446,1310
Tennessee,Y2016,50,1520,1382
Tennessee,Y2016,51,1498,1376
Tennessee,Y2016,52,1456,1334
Tennessee,Y2017,1,1580,1441
Tennessee,Y2017,2,1579,1443
Tennessee,Y2017,3,1516,1388
Tennessee,Y2017,4,1403,1270
Tennessee,Y2017,5,1506,1388
Tennessee,Y2017,6,1530,1382
Tennessee,Y2017,7,1490,1368
Tennessee,Y2017,8,1478,1373
Tennessee,Y2017,9,1554,1418
Tennessee,Y2017,10,1472,1336
Tennessee,Y2017,11,1464,1342
Tennessee,Y2017,12,1489,1358
Tennessee,Y2017,13,1501,1350
Tennessee,Y2017,14,1428,1285
Tennessee,Y2017,15,1437,1289
Tennessee,Y2017,16,1433,1307
Tennessee,Y2017,17,1388,1259
Tennessee,Y2017,18,1345,1210
Tennessee,Y2017,19,1340,1213
Tennessee,Y2017,20,1347,1211
Tennessee,Y2017,21,1325,1197
Tennessee,Y2017,22,1324,1203
Tennessee,Y2017,23,1406,1260
Tennessee,Y2017,24,1271,1159
Tennessee,Y2017,25,1339,1214
Tennessee,Y2017,26,1282,1164
Tennessee,Y2017,27,1325,1191
Tennessee,Y2017,28,1342,1212
Tennessee,Y2017,29,1376,1225
Tennessee,Y2017,30,1382,1234
Tennessee,Y2017,31,1352,1208
Tennessee,Y2017,32,1299,1154
Tennessee,Y2017,33,1303,1175
Tennessee,Y2017,34,1297,1176
Tennessee,Y2017,35,1334,1199
Tennessee,Y2017,36,1397,1277
Tennessee,Y2017,37,1359,1227
Tennessee,Y2017,38,1342,1221
Tennessee,Y2017,39,1374,1231
Tennessee,Y2017,40,1437,1291
Tennessee,Y2017,41,1323,1186
Tennessee,Y2017,42,1357,1252
Tennessee,Y2017,43,1399,1272
Tennessee,Y2017,44,1356,1246
Tennessee,Y2017,45,1352,1227
Tennessee,Y2017,46,1435,1306
Tennessee,Y2017,47,1430,1305
Tennessee,Y2017,48,1468,1322
Tennessee,Y2017,49,1544,1401
Tennessee,Y2017,50,1527,1406
Tennessee,Y2017,51,1501,1365
Tennessee,Y2017,52,1599,1434
Tennessee,Y2018,1,1726,1600
Tennessee,Y2018,2,1780,1621
Tennessee,Y2018,3,1751,1624
Tennessee,Y2018,4,1673,1540
Tennessee,Y2018,5,1579,1459
Tennessee,Y2018,6,1700,1563
Tennessee,Y2018,7,1593,1452
Tennessee,Y2018,8,1478,1344
Tennessee,Y2018,9,1365,1256
Tennessee,Y2018,10,1415,1287
Tennessee,Y2018,11,1532,1373
Tennessee,Y2018,12,1400,1280
Tennessee,Y2018,13,1410,1288
Tennessee,Y2018,14,1415,1277
Tennessee,Y2018,15,1415,1289
Tennessee,Y2018,16,1323,1208
Tennessee,Y2018,17,1462,1331
Tennessee,Y2018,18,1432,1300
Tennessee,Y2018,19,1384,1246
Tennessee,Y2018,20,1340,1205
Tennessee,Y2018,21,1337,1192
Tennessee,Y2018,22,1362,1234
Tennessee,Y2018,23,1360,1218
Tennessee,Y2018,24,1344,1212
Tennessee,Y2018,25,1406,1283
Tennessee,Y2018,26,1283,1148
Tennessee,Y2018,27,1413,1255
Tennessee,Y2018,28,1414,1268
Tennessee,Y2018,29,1339,1202
Tennessee,Y2018,30,1360,1216
Tennessee,Y2018,31,1427,1300
Tennessee,Y2018,32,1355,1203
Tennessee,Y2018,33,1252,1133
Tennessee,Y2018,34,1367,1240
Tennessee,Y2018,35,1337,1214
Tennessee,Y2018,36,1351,1214
Tennessee,Y2018,37,1412,1281
Tennessee,Y2018,38,1314,1187
Tennessee,Y2018,39,1332,1189
Tennessee,Y2018,40,1297,1179
Tennessee,Y2018,41,1373,1229
Tennessee,Y2018,42,1328,1212
Tennessee,Y2018,43,1431,1296
Tennessee,Y2018,44,1389,1265
Tennessee,Y2018,45,1423,1288
Tennessee,Y2018,46,1465,1340
Tennessee,Y2018,47,1521,1392
Tennessee,Y2018,48,1486,1343
Tennessee,Y2018,49,1459,1315
Tennessee,Y2018,50,1585,1444
Tennessee,Y2018,51,1489,1360
Tennessee,Y2018,52,1461,1344
Tennessee,Y2019,1,1575,1432
Tennessee,Y2019,2,1489,1359
Tennessee,Y2019,3,1486,1357
Tennessee,Y2019,4,1482,1324
Tennessee,Y2019,5,1488,1368
Tennessee,Y2019,6,1544,1410
Tennessee,Y2019,7,1547,1437
Tennessee,Y2019,8,1540,1432
Tennessee,Y2019,9,1500,1356
Tennessee,Y2019,10,1481,1350
Tennessee,Y2019,11,1449,1319
Tennessee,Y2019,12,1471,1354
Tennessee,Y2019,13,1479,1337
Tennessee,Y2019,14,1561,1405
Tennessee,Y2019,15,1494,1345
Tennessee,Y2019,16,1458,1314
Tennessee,Y2019,17,1518,1381
Tennessee,Y2019,18,1402,1269
Tennessee,Y2019,19,1416,1278
Tennessee,Y2019,20,1441,1288
Tennessee,Y2019,21,1486,1337
Tennessee,Y2019,22,1461,1308
Tennessee,Y2019,23,1446,1290
Tennessee,Y2019,24,1419,1255
Tennessee,Y2019,25,1369,1229
Tennessee,Y2019,26,1407,1267
Tennessee,Y2019,27,1451,1288
Tennessee,Y2019,28,1317,1164
Tennessee,Y2019,29,1350,1195
Tennessee,Y2019,30,1347,1208
Tennessee,Y2019,31,1388,1246
Tennessee,Y2019,32,1370,1231
Tennessee,Y2019,33,1345,1209
Tennessee,Y2019,34,1387,1253
Tennessee,Y2019,35,1377,1229
Tennessee,Y2019,36,1369,1203
Tennessee,Y2019,37,1408,1262
Tennessee,Y2019,38,1391,1242
Tennessee,Y2019,39,1390,1253
Tennessee,Y2019,40,1387,1210
Tennessee,Y2019,41,1365,1203
Tennessee,Y2019,42,1441,1294
Tennessee,Y2019,43,1523,1386
Tennessee,Y2019,44,1372,1237
Tennessee,Y2019,45,1480,1331
Tennessee,Y2019,46,1471,1317
Tennessee,Y2019,47,1498,1369
Tennessee,Y2019,48,1460,1312
Tennessee,Y2019,49,1574,1443
Tennessee,Y2019,50,1549,1388
Tennessee,Y2019,51,1515,1379
Tennessee,Y2019,52,1628,1471
Tennessee,Y2020,1,1614,1451
Tennessee,Y2020,2,1685,1543
Tennessee,Y2020,3,1597,1448
Tennessee,Y2020,4,1530,1401
Tennessee,Y2020,5,1589,1436
Tennessee,Y2020,6,1612,1461
Tennessee,Y2020,7,1454,1325
Tennessee,Y2020,8,1513,1358
Tennessee,Y2020,9,1501,1364
Tennessee,Y2020,10,1611,1419
Tennessee,Y2020,11,1599,1410
Tennessee,Y2020,12,1526,1385
Tennessee,Y2020,13,1527,1385
Tennessee,Y2020,14,1592,1442
Tennessee,Y2020,15,1513,1374
Tennessee,Y2020,16,1540,1397
Tennessee,Y2020,17,1482,1325
Tennessee,Y2020,18,1493,1336
Tennessee,Y2020,19,1488,1295
Tennessee,Y2020,20,1543,1368
Tennessee,Y2020,21,1558,1376
Tennessee,Y2020,22,1466,1299
Tennessee,Y2020,23,1484,1311
Tennessee,Y2020,24,1497,1327
Tennessee,Y2020,25,1568,1355
Tennessee,Y2020,26,1561,1395
Tennessee,Y2020,27,1532,1354
Tennessee,Y2020,28,1628,1443
Tennessee,Y2020,29,1646,1472
Tennessee,Y2020,30,1708,1513
Tennessee,Y2020,31,1710,1537
Tennessee,Y2020,32,1705,1521
Tennessee,Y2020,33,1671,1505
Tennessee,Y2020,34,1683,1491
Tennessee,Y2020,35,1709,1554
Tennessee,Y2020,36,1615,1472
Tennessee,Y2020,37,1720,1549
Tennessee,Y2020,38,1616,1462
Tennessee,Y2020,39,1742,1590
Tennessee,Y2020,40,1724,1550
Tennessee,Y2020,41,1765,1610
Tennessee,Y2020,42,1762,1598
Tennessee,Y2020,43,1768,1637
Tennessee,Y2020,44,1808,1689
Tennessee,Y2020,45,1781,1665
Tennessee,Y2020,46,1892,1757
Tennessee,Y2020,47,1911,1803
Tennessee,Y2020,48,1784,1700
Tennessee,Y2020,49,1946,1864
Tennessee,Y2020,50,1636,1566
Tennessee,Y2020,51,931,892
Texas,Y2014,1,2501,2305
Texas,Y2014,2,4231,3914
Texas,Y2014,3,4088,3821
Texas,Y2014,4,3943,3669
Texas,Y2014,5,3929,3648
Texas,Y2014,6,3867,3601
Texas,Y2014,7,3889,3629
Texas,Y2014,8,3731,3413
Texas,Y2014,9,3738,3434
Texas,Y2014,10,3813,3531
Texas,Y2014,11,3766,3492
Texas,Y2014,12,3629,3348
Texas,Y2014,13,3606,3328
Texas,Y2014,14,3594,3322
Texas,Y2014,15,3497,3229
Texas,Y2014,16,3467,3178
Texas,Y2014,17,3478,3174
Texas,Y2014,18,3498,3219
Texas,Y2014,19,3545,3249
Texas,Y2014,20,3514,3226
Texas,Y2014,21,3434,3150
Texas,Y2014,22,3287,3012
Texas,Y2014,23,3451,3131
Texas,Y2014,24,3354,3029
Texas,Y2014,25,3376,3062
Texas,Y2014,26,3390,3107
Texas,Y2014,27,3407,3104
Texas,Y2014,28,3258,2983
Texas,Y2014,29,3310,3038
Texas,Y2014,30,3300,3027
Texas,Y2014,31,3341,3043
Texas,Y2014,32,3363,3075
Texas,Y2014,33,3345,3035
Texas,Y2014,34,3266,2959
Texas,Y2014,35,3348,3048
Texas,Y2014,36,3342,3034
Texas,Y2014,37,3376,3099
Texas,Y2014,38,3358,3097
Texas,Y2014,39,3347,3035
Texas,Y2014,40,3374,3110
Texas,Y2014,41,3405,3094
Texas,Y2014,42,3357,3107
Texas,Y2014,43,3517,3207
Texas,Y2014,44,3394,3107
Texas,Y2014,45,3530,3250
Texas,Y2014,46,3528,3224
Texas,Y2014,47,3851,3543
Texas,Y2014,48,3769,3452
Texas,Y2014,49,3903,3590
Texas,Y2014,50,3842,3535
Texas,Y2014,51,3790,3505
Texas,Y2014,52,3947,3672
Texas,Y2014,53,4233,3946
Texas,Y2015,1,4452,4142
Texas,Y2015,2,4445,4135
Texas,Y2015,3,4285,3975
Texas,Y2015,4,4060,3797
Texas,Y2015,5,4006,3700
Texas,Y2015,6,3957,3678
Texas,Y2015,7,3866,3596
Texas,Y2015,8,3947,3643
Texas,Y2015,9,3975,3684
Texas,Y2015,10,3939,3645
Texas,Y2015,11,3943,3641
Texas,Y2015,12,3774,3527
Texas,Y2015,13,3714,3397
Texas,Y2015,14,3685,3418
Texas,Y2015,15,3731,3440
Texas,Y2015,16,3616,3342
Texas,Y2015,17,3660,3353
Texas,Y2015,18,3715,3409
Texas,Y2015,19,3556,3237
Texas,Y2015,20,3531,3203
Texas,Y2015,21,3599,3285
Texas,Y2015,22,3615,3297
Texas,Y2015,23,3575,3273
Texas,Y2015,24,3475,3176
Texas,Y2015,25,3434,3114
Texas,Y2015,26,3468,3162
Texas,Y2015,27,3510,3165
Texas,Y2015,28,3578,3236
Texas,Y2015,29,3512,3163
Texas,Y2015,30,3447,3111
Texas,Y2015,31,3558,3208
Texas,Y2015,32,3409,3099
Texas,Y2015,33,3420,3144
Texas,Y2015,34,3397,3116
Texas,Y2015,35,3422,3135
Texas,Y2015,36,3366,3103
Texas,Y2015,37,3451,3194
Texas,Y2015,38,3467,3147
Texas,Y2015,39,3454,3150
Texas,Y2015,40,3546,3224
Texas,Y2015,41,3433,3110
Texas,Y2015,42,3550,3257
Texas,Y2015,43,3456,3165
Texas,Y2015,44,3588,3284
Texas,Y2015,45,3558,3295
Texas,Y2015,46,3759,3432
Texas,Y2015,47,3606,3332
Texas,Y2015,48,3654,3357
Texas,Y2015,49,3969,3645
Texas,Y2015,50,3849,3563
Texas,Y2015,51,3931,3620
Texas,Y2015,52,3730,3465
Texas,Y2016,1,4068,3760
Texas,Y2016,2,3832,3533
Texas,Y2016,3,3835,3550
Texas,Y2016,4,3847,3571
Texas,Y2016,5,3884,3575
Texas,Y2016,6,4044,3698
Texas,Y2016,7,3980,3652
Texas,Y2016,8,3849,3557
Texas,Y2016,9,3939,3631
Texas,Y2016,10,3849,3557
Texas,Y2016,11,3776,3450
Texas,Y2016,12,3846,3522
Texas,Y2016,13,3852,3535
Texas,Y2016,14,3838,3513
Texas,Y2016,15,3709,3400
Texas,Y2016,16,3686,3382
Texas,Y2016,17,3714,3387
Texas,Y2016,18,3658,3321
Texas,Y2016,19,3645,3276
Texas,Y2016,20,3644,3361
Texas,Y2016,21,3699,3364
Texas,Y2016,22,3502,3209
Texas,Y2016,23,3705,3401
Texas,Y2016,24,3714,3348
Texas,Y2016,25,3627,3308
Texas,Y2016,26,3580,3248
Texas,Y2016,27,3608,3242
Texas,Y2016,28,3525,3186
Texas,Y2016,29,3534,3231
Texas,Y2016,30,3667,3302
Texas,Y2016,31,3541,3187
Texas,Y2016,32,3552,3236
Texas,Y2016,33,3579,3262
Texas,Y2016,34,3596,3286
Texas,Y2016,35,3638,3307
Texas,Y2016,36,3617,3286
Texas,Y2016,37,3614,3296
Texas,Y2016,38,3522,3192
Texas,Y2016,39,3425,3142
Texas,Y2016,40,3618,3331
Texas,Y2016,41,3640,3346
Texas,Y2016,42,3586,3269
Texas,Y2016,43,3721,3373
Texas,Y2016,44,3674,3363
Texas,Y2016,45,3714,3442
Texas,Y2016,46,3724,3431
Texas,Y2016,47,3733,3413
Texas,Y2016,48,3832,3503
Texas,Y2016,49,3735,3420
Texas,Y2016,50,3922,3612
Texas,Y2016,51,4080,3767
Texas,Y2016,52,4007,3683
Texas,Y2017,1,4027,3717
Texas,Y2017,2,4289,3962
Texas,Y2017,3,4066,3771
Texas,Y2017,4,4070,3747
Texas,Y2017,5,4089,3785
Texas,Y2017,6,4188,3857
Texas,Y2017,7,4110,3819
Texas,Y2017,8,4157,3876
Texas,Y2017,9,4087,3752
Texas,Y2017,10,4158,3838
Texas,Y2017,11,3953,3627
Texas,Y2017,12,3937,3607
Texas,Y2017,13,3955,3613
Texas,Y2017,14,3767,3460
Texas,Y2017,15,3752,3462
